brand,category,type,capacity,model_code,product_name,mrp_npr,short_description,detailed_specs,specs_list,image_url,photo_path,warranty,source,whatsapp
Samsung,Television,Crystal UHD 4K Smart TV,43 Inch,UA43DU8500FRSHE,"Samsung 43"" DU8500 Crystal UHD 4K Smart TV",74990,Samsung 43-inch DU8500 Crystal UHD 4K Smart TV with crystal clear colors and ultra slim profile.,Screen: 43 Inch | 4K UHD | Dynamic Crystal Color | Crystal Processor 4K | AirSlim | Solar Remote | Tizen OS,Screen: 43 Inch | 4K UHD | Dynamic Crystal Color | Crystal Processor 4K | AirSlim | Solar Remote | Tizen OS,https://images.samsung.com/is/image/samsung/p6pim/in/ua43du8500frshe/gallery/in-uhd-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Full HD Smart TV,43 Inch,UA43F5550FUXKL,"Samsung 43"" Full HD Smart LED TV",54990,Samsung 43-inch Full HD Smart LED TV with vibrant colors and rich streaming apps.,"Screen: 43 Inch | Full HD | Smart TV Apps | Screen Mirroring | 2x HDMI, 1x USB | Dolby Audio","Screen: 43 Inch | Full HD | Smart TV Apps | Screen Mirroring | 2x HDMI, 1x USB | Dolby Audio",https://images.samsung.com/is/image/samsung/p6pim/in/ua43f5550fuxkl/gallery/in-fhd-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Full HD Smart TV,43 Inch,UA43T5400ARSHE,"Samsung 43"" T5400 Full HD Smart LED TV",63990,"Samsung 43-inch Full HD Smart TV with Ultra Clean View, PurColor, and Personal Computer mode.","Screen: 43 Inch | Full HD (1920x1080) | PurColor | Hyper Real Engine | 20W Dolby Digital Plus Audio | 2x HDMI, 1x USB | Tizen OS","Screen: 43 Inch | Full HD (1920x1080) | PurColor | Hyper Real Engine | 20W Dolby Digital Plus Audio | 2x HDMI, 1x USB | Tizen OS",https://images.samsung.com/is/image/samsung/p6pim/in/ua43t5400arshe/gallery/in-fhd-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Crystal UHD 4K Smart TV,55 Inch,UA55DU8500FRSHE,"Samsung 55"" DU8500 Crystal UHD 4K Smart TV",99990,Samsung 55-inch DU8500 Crystal UHD 4K TV with Dynamic Crystal Color and SolarCell remote.,Screen: 55 Inch | 4K Ultra HD | Dynamic Crystal Color | Crystal Processor 4K | SolarCell Remote | Tizen OS | 3x HDMI,Screen: 55 Inch | 4K Ultra HD | Dynamic Crystal Color | Crystal Processor 4K | SolarCell Remote | Tizen OS | 3x HDMI,https://images.samsung.com/is/image/samsung/p6pim/in/ua55du8500frshe/gallery/in-uhd-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,55 Inch,QA55Q60DARSHE,"Samsung 55"" Q60D QLED 4K Smart TV",179990,Samsung 55-inch Q60D 4K QLED Smart TV with 100% Color Volume by Quantum Dot and ultra-slim profile.,Screen: 55 Inch | 4K QLED | Quantum HDR | AirSlim Design | Multi View | Dual LED | SmartThings Hub Built-in,Screen: 55 Inch | 4K QLED | Quantum HDR | AirSlim Design | Multi View | Dual LED | SmartThings Hub Built-in,https://images.samsung.com/is/image/samsung/p6pim/in/qa55q60darshe/gallery/in-qled-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,55 Inch,QA55Q8FAARSHE,"Samsung 55"" Q8F QLED 4K Smart TV",182990,"Samsung 55-inch QLED 4K TV with Quantum HDR, Quantum Processor 4K, and immersive OTS sound.",Screen: 55 Inch | 4K QLED | Quantum Processor 4K | OTS Lite | Real Depth Enhancer | SolarCell Remote | Tizen OS,Screen: 55 Inch | 4K QLED | Quantum Processor 4K | OTS Lite | Real Depth Enhancer | SolarCell Remote | Tizen OS,https://images.samsung.com/is/image/samsung/p6pim/in/qa55q8faarshe/gallery/in-qled-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Crystal UHD 4K Smart TV,65 Inch,UA65DU8000RSHE,"Samsung 65"" DU8000 Crystal UHD 4K Smart TV",145990,Samsung 65-inch DU8000 Crystal UHD 4K Smart TV with 1 Billion True Colors and AirSlim aesthetic.,Screen: 65 Inch | 4K Ultra HD | Crystal Processor 4K | Dynamic Crystal Color | HDR10+ | Motion Xcelerator | 20W 2CH Audio,Screen: 65 Inch | 4K Ultra HD | Crystal Processor 4K | Dynamic Crystal Color | HDR10+ | Motion Xcelerator | 20W 2CH Audio,https://images.samsung.com/is/image/samsung/p6pim/in/ua65du8000rshe/gallery/in-uhd-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,65 Inch,QA65Q60DARSHE,"Samsung 65"" Q60D QLED 4K Smart TV",250990,"Samsung 65-inch Q60D 4K QLED TV with 100% Color Volume, AirSlim Design, and Solar Remote.",Screen: 65 Inch | 4K QLED (3840x2160) | Quantum HDR | Quantum Processor Lite 4K | Dual LED | Object Tracking Sound Lite | Tizen Smart TV,Screen: 65 Inch | 4K QLED (3840x2160) | Quantum HDR | Quantum Processor Lite 4K | Dual LED | Object Tracking Sound Lite | Tizen Smart TV,https://images.samsung.com/is/image/samsung/p6pim/in/qa65q60darshe/gallery/in-qled-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,65 Inch,QA65Q8FAARSHE,"Samsung 65"" Q8F QLED 4K Smart TV",255990,"Samsung 65-inch QLED 4K Smart TV with Direct Full Array, Quantum Processor 4K, and 120Hz Motion Xcelerator Turbo+.",Screen: 65 Inch | 4K QLED | 120Hz Refresh Rate | Direct Full Array | Quantum HDR+ | FreeSync Premium Pro Gaming | Dolby Atmos | 4x HDMI 2.1,Screen: 65 Inch | 4K QLED | 120Hz Refresh Rate | Direct Full Array | Quantum HDR+ | FreeSync Premium Pro Gaming | Dolby Atmos | 4x HDMI 2.1,https://images.samsung.com/is/image/samsung/p6pim/in/qa65q8faarshe/gallery/in-qled-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Crystal UHD 4K Smart TV,75 Inch,UA75DU8000RSHE,"Samsung 75"" DU8000 Crystal UHD 4K Smart TV",286990,Samsung 75-inch Crystal UHD 4K TV with lifelike color realism and ultra thin bezel-less frame.,Screen: 75 Inch | Crystal 4K UHD | Dynamic Crystal Color | AirSlim Design | OTS Lite | Q-Symphony | Tizen Smart Hub,Screen: 75 Inch | Crystal 4K UHD | Dynamic Crystal Color | AirSlim Design | OTS Lite | Q-Symphony | Tizen Smart Hub,https://images.samsung.com/is/image/samsung/p6pim/in/ua75du8000rshe/gallery/in-uhd-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,75 Inch,QA75Q7FAARSHE,"Samsung 75"" Q7F QLED 4K Smart TV",289990,"Samsung 75-inch QLED 4K TV featuring Quantum Dot color brilliance, AirSlim profile, and Tizen smart hub.",Screen: 75 Inch | 4K QLED | Quantum HDR | Dual LED Backlight | Object Tracking Sound (OTS Lite) | Q-Symphony | Voice Assistant | Tizen OS,Screen: 75 Inch | 4K QLED | Quantum HDR | Dual LED Backlight | Object Tracking Sound (OTS Lite) | Q-Symphony | Voice Assistant | Tizen OS,https://images.samsung.com/is/image/samsung/p6pim/in/qa75q7faarshe/gallery/in-qled-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,Crystal UHD 4K Smart TV,85 Inch,UA85DU8000RSHE,"Samsung 85"" DU8000 Crystal UHD 4K Smart TV",393990,"Samsung 85-inch Crystal UHD 4K TV with Dynamic Crystal Color, Crystal Processor 4K, and AirSlim design.","Screen: 85 Inch | Crystal UHD 4K (3840x2160) | Dynamic Crystal Color | Crystal Processor 4K | HDR10+ | OTS Lite | 3x HDMI, 2x USB","Screen: 85 Inch | Crystal UHD 4K (3840x2160) | Dynamic Crystal Color | Crystal Processor 4K | HDR10+ | OTS Lite | 3x HDMI, 2x USB",https://images.samsung.com/is/image/samsung/p6pim/in/ua85du8000rshe/gallery/in-uhd-4k-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Television,QLED 4K Smart TV,85 Inch,QA85Q7FAARSHE,"Samsung 85"" Q7F QLED 4K Smart TV",399990,"Massive 85-inch Samsung QLED 4K TV with 100% Color Volume with Quantum Dot, Quantum Processor Lite 4K, AirSlim design, and SolarCell Remote.","Screen: 85 Inch | Resolution: 4K Ultra HD (3840x2160) | Quantum HDR | Quantum Processor 4K | Dual LED | OTS Lite Audio | Tizen OS | 3x HDMI, 2x USB","Screen: 85 Inch | Resolution: 4K Ultra HD (3840x2160) | Quantum HDR | Quantum Processor 4K | Dual LED | OTS Lite Audio | Tizen OS | 3x HDMI, 2x USB",https://images.samsung.com/is/image/samsung/p6pim/in/qa85q7faarshe/gallery/in-qled-4k-qa85q7faarshe-thumb,,1 Year Comprehensive + 1 Year Additional on Panel,local_price_list,9779765985999
Samsung,Washing Machine,Front Load Washer Dryer (AI EcoBubble),11 KG Washer / 7 KG Dryer,WD11TP34DSX/FQ,Samsung 11KG AI EcoBubble Front Load Washer Dryer Combo,151990,"Samsung 11KG/7KG Front Load Washer Dryer with AI Control, EcoBubble technology, Hygiene Steam, and Digital Inverter.",Capacity: 11kg Wash / 7kg Dry | AI Control & SmartThings WiFi | EcoBubble Foam Wash | Hygiene Steam 99.9% Sanitization | 1400 RPM | Digital Inverter Motor,Capacity: 11kg Wash / 7kg Dry | AI Control & SmartThings WiFi | EcoBubble Foam Wash | Hygiene Steam 99.9% Sanitization | 1400 RPM | Digital Inverter Motor,https://images.samsung.com/is/image/samsung/p6pim/in/wd11tp34dsx-fq/gallery/in-combo-front-loading-wd11tp34dsx-fq-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Front Load (AI EcoBubble),12 KG,WW12DG6B24ABIM,Samsung 12KG AI EcoBubble Front Load Washing Machine,120990,"High capacity 12KG Front Load washing machine with AI EcoBubble, SpaceMax, and super speed wash.",Capacity: 12KG | AI EcoBubble | SpaceMax Design | Super Speed 39 Min Wash | Hygiene Steam | 1400 RPM | Digital Inverter,Capacity: 12KG | AI EcoBubble | SpaceMax Design | Super Speed 39 Min Wash | Hygiene Steam | 1400 RPM | Digital Inverter,https://images.samsung.com/is/image/samsung/p6pim/in/ww12dg6b24abim/gallery/in-front-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Front Load (AI EcoBubble),12 KG,WW12DG5B24AXIM,Samsung 12KG EcoBubble Front Load Washing Machine,114990,Samsung 12KG premium front load washing machine with AI energy management and EcoBubble gentle deep clean.,Capacity: 12KG | EcoBubble | SmartThings Energy Mode | Hygiene Steam | Drum Clean+ | 1400 RPM | Digital Inverter,Capacity: 12KG | EcoBubble | SmartThings Energy Mode | Hygiene Steam | Drum Clean+ | 1400 RPM | Digital Inverter,https://images.samsung.com/is/image/samsung/p6pim/in/ww12dg5b24axim/gallery/in-front-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Semi-Automatic Top Load,7 KG,WT70C3200LL/TL,Samsung 7KG Semi-Automatic Washing Machine,25990,Samsung 7KG Semi-Automatic Top Load Washing Machine with Air Turbo Drying System and rust-proof body.,Capacity: 7KG | Semi-Automatic | Air Turbo Drying System | Rust-Proof Body | Center Jet Pulsator | Castor Wheels for Mobility,Capacity: 7KG | Semi-Automatic | Air Turbo Drying System | Rust-Proof Body | Center Jet Pulsator | Castor Wheels for Mobility,https://images.samsung.com/is/image/samsung/p6pim/in/wt70c3200ll-tl/gallery/in-semi-automatic-thumb,,1 Year Comprehensive + 5 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80BG4545BVIM,Samsung 8KG EcoBubble Fully Automatic Top Load Washer,56990,"Samsung 8KG Top Load Washer with EcoBubble, Dual Storm pulsator, and digital inverter.",Capacity: 8KG | EcoBubble | Dual Storm Pulsator | Super Clean Cycle | Smart Check | Soft Close Glass Lid,Capacity: 8KG | EcoBubble | Dual Storm Pulsator | Super Clean Cycle | Smart Check | Soft Close Glass Lid,https://images.samsung.com/is/image/samsung/p6pim/in/wa80bg4545bvim/gallery/in-top-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80BG4441BDIM,Samsung 8KG EcoBubble Top Load Washer Dark Grey,49990,"Samsung 8KG Top Load Washer with EcoBubble, Intensive Wash, and Magic Filter.",Capacity: 8KG | EcoBubble | Intensive Wash | Magic Filter | Child Lock | Stainless Steel Tub,Capacity: 8KG | EcoBubble | Intensive Wash | Magic Filter | Child Lock | Stainless Steel Tub,https://images.samsung.com/is/image/samsung/p6pim/in/wa80bg4441bdim/gallery/in-top-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA80F08S2BIM,Samsung 8KG Top Load Washing Machine Black Inox,56990,Samsung 8KG Fully Automatic Top Load Washing Machine with Wobble technology and soft closing glass door.,Capacity: 8KG | Fully Automatic Top Load | Wobble Technology (Tangle-Free) | Magic Filter | Soft Close Door | Diamond Drum | Digital Inverter,Capacity: 8KG | Fully Automatic Top Load | Wobble Technology (Tangle-Free) | Magic Filter | Soft Close Door | Diamond Drum | Digital Inverter,https://images.samsung.com/is/image/samsung/p6pim/in/wa80f08s2bim/gallery/in-top-loading-thumb,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Top Load Fully Automatic,8 KG,WA40F08D1CIM,Samsung 8KG Top Load Washing Machine Grey,49990,Samsung 8KG fully automatic top load washing machine with Magic Dispenser and Air Turbo drying.,Capacity: 8KG | Top Load Fully Automatic | Magic Dispenser | Air Turbo Drying | Diamond Drum | 6 Wash Programs,Capacity: 8KG | Top Load Fully Automatic | Magic Dispenser | Air Turbo Drying | Diamond Drum | 6 Wash Programs,https://images.samsung.com/is/image/samsung/p6pim/in/wa40f08d1cim/gallery/in-top-loading-thumb,,1 Year Comprehensive + 10 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WD90T634DBN/SP,Samsung 9KG AI EcoBubble Front Load Washing Machine,132990,"Samsung 9KG Front Load Washing Machine with AI Control, Auto Dispense, and EcoBubble technology in Inox finish.",Capacity: 9KG | AI Control | EcoBubble | Hygiene Steam | Auto Dispense Detergent | 1400 RPM | Digital Inverter,Capacity: 9KG | AI Control | EcoBubble | Hygiene Steam | Auto Dispense Detergent | 1400 RPM | Digital Inverter,https://images.samsung.com/is/image/samsung/p6pim/in/wd90t634dbn-sp/gallery/in-front-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WW90DG6U24AXIM,Samsung 9KG AI EcoBubble Front Load Washing Machine Inox,105990,"Samsung 9KG front load washer with AI intelligence, personalized cycles, and EcoBubble foam power.",Capacity: 9KG | AI Control | EcoBubble | Hygiene Steam | Smart Check | Diamond Drum | 1400 RPM,Capacity: 9KG | AI Control | EcoBubble | Hygiene Steam | Smart Check | Diamond Drum | 1400 RPM,https://images.samsung.com/is/image/samsung/p6pim/in/ww90dg6u24axim/gallery/in-front-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,Front Load (AI EcoBubble),9 KG,WW90DG5U24AXIM,Samsung 9KG EcoBubble Front Load Washer,101990,Samsung 9KG Front Load Washing Machine with EcoBubble and Hygiene Steam sanitization.,Capacity: 9KG | EcoBubble | Hygiene Steam | Bubble Soak | Delay End | Child Lock | 1400 RPM,Capacity: 9KG | EcoBubble | Hygiene Steam | Bubble Soak | Delay End | Child Lock | 1400 RPM,https://images.samsung.com/is/image/samsung/p6pim/in/ww90dg5u24axim/gallery/in-front-loading-thumb,,1 Year Comprehensive + 20 Years on Motor,local_price_list,9779765985999
Samsung,Washing Machine,washing machine,9,WW90DG6U24AX/IM,Samsung 9kg AI Wifi Eco bubble Super Spped Front Loading Washing Machine WW90DG5U24AXIM  - Big Digital+Free Air Fryer,101990,"Innovative Features for Hassle-Free Laundry: - Bubble Soak and Bubble Technology: Say goodbye to stubborn stains. The Bubble Soak feature soaks your laundry in bubbles, loosening and removing tough stains effectively. - Child Lock: Keep your little ones safe by activating the Child Lock, preventing accidental button presses during a wash cycle. - Delay End: Enjoy flexibility in your laundry schedule. The Delay End feature lets you set the wash to finish at a time that suits you Versatile Washing Cycles for Every Fabric: - Eco 40-60: Save energy while maintaining washing efficiency with this eco-friendly cycle. - 15-min Quick Wash: When time is of the essence, refresh your clothes in just 15 minutes. - Bedding, Cotton, Colours, Delicates: Tailored cycles for specific fabric types to ensure optimal cleaning and care. - Hygiene Steam: Achieve a deeper clean with the power of steam, perfect for maintaining hygiene in your laundry. - Wool, Synthetics, Intense Cold: Specialized cycles for delicate fabrics and cold-water washing, preserving the integrity of your clothes. Convenience at Your Fingertips: - Smart Check: Diagnose and troubleshoot issues using your smartphone for quick and eff","Brand: Samsung; SKU: 105076943_NP-1026712756; Washing features: Large Capacity,Quick Wash,Extra rinse cycle,Automatic dispenser,Automatic temperature control,Fuzzy Logic,Cotton,Spin dry,Steam washing; Washing Capacity (kg): 9; Drum Type: Diamond; Type of Washing Machine: Front Load; Maximum Spin Speed (RPM): 1400; Top Type: Front Load; Model Name/Number: WW90DG6U24AX/IM; Washing Mode: Energy Saving","Brand: Samsung | SKU: 105076943_NP-1026712756 | Washing features: Large Capacity,Quick Wash,Extra rinse cycle,Automatic dispenser,Automatic temperature control,Fuzzy Logic,Cotton,Spin dry,Steam washing | Washing Capacity (kg): 9 | Drum Type: Diamond | Type of Washing Machine: Front Load | Maximum Spin Speed (RPM): 1400 | Top Type: Front Load | Model Name/Number: WW90DG6U24AX/IM | Washing Mode: Energy Saving",https://static-01.daraz.com.np/p/a6b3c9ea7eb7156250e6c0dff5bbc5d9.png,photos\Samsung\WW90DG6U24AX-IM.png,10 Years Brand Warranty,daraz_scrape,9779765985999
